,title,location,price,url,listing_id,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Air conditioning,Alarm,Balcony,Built-in wardrobe,Car park,Children's area,Garden,Internet,Security,Swimming pool,Tennis court,Terrace,Utility room,price_per_sqm
30,,"Quezon City, Metro Manila",18500000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-bagong-silangan-metro-manila_d98937bbf081-2ba0-cb88-5883-9e5c6805,HL0041-CK,6.0,5.0,400.0,227 m2,2.0,"6 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Patio', 'Heating', 'Fireplace', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Cistern']",1,0,1,1,1,1,0,0,1,0,0,1,1,46250.0
31,,"Quezon City, Metro Manila",92000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_6f4328e548a6-afe0-89d5-42d0-8ae13cca,400421CAP,5.0,5.0,421.0,400 m2,3.0,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Electricity', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,0,0,0,1,1,0,1,0,218527.32
32,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-holy-spirit-metro-manila_b07e89886435-a82e-b882-8909-92f66089,24,5.0,7.0,550.0,432 m2,2.0,"5 Bedroom House for sale in Holy Spirit, Metro Manila",14.6820706,121.0795105,"Holy Spirit Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,1,1,1,1,0,1,1,1,1,1,1,81818.18
33,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_7b76c1d6de25-7970-2772-1d2b-42466089,24,5.0,7.0,634.0,400 m2,3.0,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,0,1,1,1,1,1,1,126182.97
34,,"Quezon City, Metro Manila",95000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagbag-metro-manila_25d099d0f406-7970-2772-a2aa-72466089,24,4.0,7.0,525.0,300 m2,3.0,"4 Bedroom House for sale in Bagbag, Metro Manila",14.6958021,121.027019,"Tivoli royale, Isaiah Street, brgy matandang balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Roof garden', 'Water', 'Patio', 'Heating', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,1,1,1,1,1,1,1,1,1,0,1,180952.38
35,,"Quezon City, Metro Manila",17500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_42968a0cbef6-6a60-1552-3a74-57b46089,24,3.0,3.0,200.0,240 m2,1.0,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Water', 'Patio', 'Heating', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,0,1,1,1,1,1,1,1,1,0,1,87500.0
36,,"Quezon City, Metro Manila",92000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_1ac048e9b774-d4b0-1805-ea56-22a9a56b,Capitol Homes,5.0,5.0,634.0,400 m2,3.0,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,1,1,1,1,1,0,1,1,145110.41
37,,"Quezon City, Metro Manila",19000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-pasong-tamo-metro-manila_25826599907a-7c91-3322-709d-8ee29089,01907bb1-c092-7766-80d2-f29000437147,3.0,3.0,120.0,,2.0,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Water', 'Built-in kitchen', 'Natural gas']",0,0,1,0,1,1,1,0,1,1,0,0,0,158333.33
38,,"Quezon City, Metro Manila",69000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-lipunan-ng-crame-metro-manila-near-mrt-3-araneta-center-cubao_c9ccac51b2ac-334e-bb88-447d-930ccaa3,T-OE-B,4.0,5.0,492.32,150 m2,4.0,"4 Bedroom House for sale in Bagong Lipunan Ng Crame, Metro Manila near MRT-3 Araneta Center-Cubao",14.6118558,121.0488836,"Mariposa, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,1,0,0,0,0,0,0,140152.75
39,,"Quezon City, Metro Manila",42180000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pansol-metro-manila_6afe2803d7d5-0330-6662-3f6d-84678089,PENTAGON,4.0,4.0,335.0,350 m2,2.0,"4 Bedroom House for sale in Pansol, Metro Manila",14.6652629,121.0810007,"Capitol Hills Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Elevator', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Natural gas', 'Utility room']",1,1,1,1,1,1,1,1,1,0,0,1,1,125910.45
40,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_6f111717aba8-70d0-e442-8983-80787089,27,5.0,7.0,360.0,260 m2,3.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,1,1,1,0,1,1,1,1,1,1,1,77777.78
41,,"Quezon City, Metro Manila",178000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pansol-metro-manila_a0ddd0592f4c-80d0-e442-4701-13787089,24,5.0,7.0,820.0,480 m2,3.0,"5 Bedroom House for sale in Pansol, Metro Manila",14.6642971,121.0845062,"Ayala Heights Village Gate 1 Guardhouse, Ayala Heights Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,217073.17
42,,"Quezon City, Metro Manila",59000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-batasan-hills-metro-manila_538bf550ddde-8f80-2552-3a75-55a97089,12,7.0,8.0,628.0,300 m2,3.0,"7 Bedroom House for sale in Batasan Hills, Metro Manila",14.681641,121.0965637,"Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Balcony', 'Tennis court', 'Equipped kitchen', 'Electricity', 'Concierge', 'Water', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Cistern']",1,1,1,1,1,0,0,1,1,1,1,0,0,93949.04
43,,"Quezon City, Metro Manila",26000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_a7ae122f059c-89af-18b2-84ad-342f9089,MFH01,4.0,3.0,160.0,202 m2,2.0,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6850282,121.062495,"FERNDALE HOMES, Ferndale South, North, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Utility room']",0,1,0,1,1,1,1,0,1,1,1,1,1,162500.0
44,,"Quezon City, Metro Manila",59000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-batasan-hills-metro-manila_1edc139e775a-c251-1ee2-8d14-74997089,24,7.0,8.0,628.0,300 m2,3.0,"7 Bedroom House for sale in Batasan Hills, Metro Manila",14.681641,121.0965637,"Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Panoramic view', 'Library', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,93949.04
45,,"Quezon City, Metro Manila",17500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-apolonio-samson-metro-manila_b39f26083d61-687f-bb88-4838-9915178f,pt,3.0,3.0,237.0,110 m2,2.0,"3 Bedroom House for sale in Apolonio Samson, Metro Manila",14.64598136,121.01003857,"Fern Village Homeowners Association, Diamond Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,0,1,1,1,1,1,1,0,1,1,1,73839.66
46,,"Quezon City, Metro Manila",23000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_f71855452e9a-adff-f442-c98a-46017089,24,5.0,5.0,288.0,269 m2,2.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,79861.11
47,,"Quezon City, Metro Manila",16000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-quezon-city-metro-manila_9623867,OB116,5.0,5.0,700.0,300 m2,3.0,"5 Bedroom House for sale in North Fairview, Metro Manila",14.7105586,121.0609846,"North Fairview, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water']",0,0,0,0,1,0,0,0,0,0,0,0,0,22857.14
48,,"Quezon City, Metro Manila",41680000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_d45586c4d485-6a60-1552-2d18-37b46089,24,5.0,7.0,443.0,267 m2,3.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Water', 'Patio', 'Heating', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,1,1,1,1,1,1,1,1,1,0,1,94085.78
49,,"Quezon City, Metro Manila",375000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-ugong-norte-metro-manila_82ddcfeb3134-c010-cbb2-bfc5-8f156089,019348a1-4dae-7eed-989d-5686ebadcc71,6.0,6.0,900.0,690 m2,2.0,"6 Bedroom House for sale in Ugong Norte, Metro Manila",14.5961505,121.0702869,"Corinthian Hills Homeowners Association, Temple Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Alarm', 'Built-in wardrobe', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room']",1,1,1,1,1,1,1,0,1,1,0,1,1,416666.67
50,,"Quezon City, Metro Manila",32400000.0,https://www.dotproperty.com.ph/3-bedroom-townhouse-for-sale-in-culiat-metro-manila_8306193,0a79692f-60c1-443f-82f6-22e981a20088,5.0,5.0,380.0,150 m2,3.0,"5 Bedroom House for sale in Culiat, Metro Manila",14.6720966,121.0503703,"Tandang Sora Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,0,0,0,0,1,0,0,0,0,85263.16
51,,"Quezon City, Metro Manila",65000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-san-martin-de-porres-metro-manila-near-mrt-3-araneta-center-cubao_4db3c5f8bcaf-1600-0552-8745-a03b7089,24,4.0,7.0,484.59,150 m2,4.0,"4 Bedroom House for sale in San Martin de Porres, Metro Manila near MRT-3 Araneta Center-Cubao",14.6168056,121.0482065,"C. Benitez Street, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,134134.01
52,,"Quezon City, Metro Manila",110000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_e0040c204af9-ce6f-b772-a182-b2dc7089,24,4.0,7.0,525.0,300 m2,3.0,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6772692,121.0925275,"Tivoli Royale Country Club, Inc., Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Terrace', 'Water', 'Patio', 'Heating', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,0,1,1,1,1,1,1,1,1,1,1,1,209523.81
53,,"Quezon City, Metro Manila",31000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_a435d8b044ce-5be1-6c65-ba3c-c5879e73,62b0214d-d6fe-43d3-8be4-bd559e1c465f,4.0,4.0,306.1,240 m2,,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Equipped kitchen', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,0,0,0,0,1,0,0,0,0,101274.09
54,,"Quezon City, Metro Manila",110000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-horseshoe-metro-manila-near-lrt-2-betty-go-belmonte_3ea12ae26dbf-cc2f-e045-e968-bc307bd8,1ce296de-130b-459b-a7dd-aec37bf78fb6,5.0,3.0,390.0,330 m2,,"5 Bedroom House for sale in Horseshoe, Metro Manila near LRT-2 Betty Go-Belmonte",14.6109802,121.0436062,"Horseshoe Village, Sunset Dr, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Water']",1,0,1,0,1,0,1,0,0,0,0,0,0,282051.28
55,,"Quezon City, Metro Manila",21048279.0,https://www.dotproperty.com.ph/4-bedroom-townhouse-for-sale-in-greater-lagro-metro-manila_9293463,1959133,4.0,4.0,143.0,66 m2,3.0,"4 Bedroom House for sale in North Fairview, Metro Manila",14.7136879,121.063608,"North Fairview, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable']",0,0,1,1,1,1,1,1,1,1,0,1,1,147190.76
56,,"Quezon City, Metro Manila",47388000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-batasan-hills-metro-manila_a9c1b9239676-1da0-0ee2-446b-f4687089,44,6.0,6.0,345.0,206 m2,3.0,"6 Bedroom House for sale in Batasan Hills, Metro Manila",14.6747467,121.0914919,"Vista Real Executive Village, Lungsod Quezon, Lalawigan ng Rizal, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,137356.52
57,,"Quezon City, Metro Manila",48000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_f6ed4ccf39d6-70d0-e442-0e82-b0787089,34,5.0,7.0,550.0,420 m2,2.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,87272.73
58,,"Quezon City, Metro Manila",39000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_7ff879b1bd17-70d0-e442-011e-f0787089,27,5.0,7.0,380.0,346 m2,3.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,102631.58
59,,"Quezon City, Metro Manila",34000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_496714448147-70d0-e442-27e8-60787089,55,4.0,6.0,378.0,240 m2,3.0,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,0,1,89947.09
60,,"Quezon City, Metro Manila",29800000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_3d7cf647cb58-70d0-e442-83fe-d1787089,12,4.0,6.0,301.6,240 m2,2.0,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,98806.37
61,,"Quezon City, Metro Manila",49000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-greater-lagro-metro-manila_1ef82dc2873a-80d0-e442-6890-02787089,38,5.0,7.0,400.0,300 m2,2.0,"5 Bedroom House for sale in Greater Lagro, Metro Manila",14.7222935,121.0578842,"Casa Milan, Milano Drive, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,122500.0
62,,"Quezon City, Metro Manila",88000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_ce03259f0b9b-80d0-e442-86d8-62787089,20,5.0,7.0,634.0,400 m2,3.0,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,138801.26
