title,price,price_per_sqm,location,description,bedrooms,bathrooms,floor_area,floor_number,property_type,listing_url,agent_name,agency_name,latitude,longitude,facility_grill,facility_access_for_the_disabled,facility_security,facility_alarm,facility_built-in_wardrobe,facility_garden,facility_hot_tub,facility_roof_garden,facility_video_cable,facility_cistern,facility_tennis_court,facility_swimming_pool,facility_car_park,facility_sauna,facility_elevator,facility_office,facility_natural_gas,facility_panoramic_view,facility_guardhouse,facility_children's_area,facility_fireplace,facility_cellar,facility_heating,facility_utility_room,facility_library,facility_equipped_kitchen,facility_gym,facility_concierge,facility_terrace,facility_built-in_kitchen,facility_air_conditioning,facility_internet,facility_balcony,facility_electricity,facility_patio,facility_water
"3 Bedroom Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 Quezon Avenue","Php48,000,000.00","(₱ 280,702 / m2)",,"FOR SALE: 3 Bedroom Unit in High Park Vertis North,Quezon CityFloor Area: 171.00 sqm3 Bedrooms4 Bathrooms3 Parking SlotsBare With BalconyPets AllowedFacing Amenities3rd Floor, Tower 1Asking Price: Php 48,000,000Listing Broker: Aleta De Guzman",3,4,171 m2,3,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-quezon-avenue_8322415a0a0a-29d1-a3d5-2e24-20b5138c,RE/MAX Capital,,14.6488193,121.0382439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Katipunan, Metro Manila near LRT-1 Roosevelt","Php4,510,000.00","(₱ 110,000 / m2)",,"Zinnia Towers in North EDSAQuezon Cityby DMCI Homes. Resort themed high rise very accessible to Edsa, Congressional Ave. Very near LRT Munoz and MRT North Avenue.A few minutes away SM North Edsa, Trinoma & Vertis North.Only 2.9 km to Skyway 3 - 20 minute hassle free drive to Makati.Amenities: 2 Swimming pools, Basketball court, Playground, Big garden, 3 Level Clubhouse, Gym, Gazebo, Entertainment...",1,1,41 m2,7,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-katipunan-metro-manila-near-lrt-1-roosevelt_ec2026873b99-c1e1-3332-a9fc-c3987089,Obet Guzman Jr.,,14.6553416,121.015436,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"3 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php14,000,000.00","(₱ 186,667 / m2)",,"Eastwood CityCondofor sale2 bedroomCondoin One Eastwood Avenue tower 1with parking slot - PodiumCorner unit73sqmSelling at Php 14,000,000Clean TitleCash TermContact:Lenny Chua0917624----Licensed Real Estate Broker 12584Real Estate Appraiser 7118",3,2,75 m2,111,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_415158ed78a0-c790-a6a8-2757-9b15857f,chua_lenny28,,14.6089627,121.0797103,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1
"3 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php17,000,000.00","(₱ 169,154 / m2)",,"Eastwood CityCondofor sale2 bedroom loft Eastwood Legrand 3 Clean Title 2 bedroom2 T&Bs100.5sqm Furnished NO Parking Selling at 17,000,000including other feesCash Term onlyContact:Lenny D ChuaLicense Real Estate Broker 128840917624----",3,2,100.5 m2,28,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_415158ed78a0-c790-a6a8-5837-980cffd4,chua_lenny28,,14.6080176,121.0811866,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
"3 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php17,000,000.00","(₱ 169,154 / m2)",,"Eastwood CityCondofor sale2 bedroom loft Eastwood Legrand 3 Clean Title 2 bedroom2 T&Bs100.5sqm Furnished NO Parking Selling at 17,000,000including other feesCash Term onlyContact:Lenny D ChuaLicense Real Estate Broker 128840917624----",3,2,100.5 m2,28,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_415158ed78a0-c790-a6a8-6937-92c31c76,chua_lenny28,,14.6080176,121.0811866,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,950,000.00","(₱ 124,107 / m2)",,"1 bedroom fully-furnished 56sqm on floor 26Nuvo Dream TowerCalle Industria, BagumbayanQuezon CityProperty Features* 56sqm* 1 Bedroom* Fully Furnished* Air-con* Near to S&R Membership Shopping* Between Eastwood and Parklinks* Accessible to C5Amenities:ConciergeGym24/7 SecuritySwimming PoolBasketballTennis",1,2,56 m2,26,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_bf6c62c71377-663e-86f5-59a6-da49a5a0,Carolina Salazar,,14.6050986,121.080621,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_fabb8e66b8ef-1361-4662-e9e8-64947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_34acf3fecf3f-1361-4662-29d7-74947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_7ab62b034cd0-1361-4662-73ab-94947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_c4c28c959e60-1361-4662-e38b-a5947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_4d94aa2c46b1-1361-4662-603c-b5947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_2f3380ca6971-1361-4662-514d-c5947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_97deb5278ec2-1361-4662-e0be-d5947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_005985394c82-1361-4662-41ed-e5947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_80134ec10753-1361-4662-a260-05947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_23cee0c2cfc4-1361-4662-3282-15947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_c92bd2b89ed5-1361-4662-acb4-35947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_0dd5ef76db65-1361-4662-c616-45947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php6,000,000.00","(₱ 104,348 / m2)",,"Modern 1-BedroomCondoin Eastwood CityProperty Overview:Size: 57.5 sqmTitle: Clean TitleCondition: Fitted-out from ceiling to floor, fully furnishedOccupancy: Buyer will be the first occupantFeatures:Spacious Living Area: Open layout with a generous kitchen and living spaceAmenities: Access to swimming pool, gym, and function roomLocation:Prime location just a few meters from supermarkets, plaza,...",1,1,57.5 m2,29,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_4d01fbf7b7c6-1361-4662-61c7-65947089,PROSPERLAND HOME NORTH - SALES,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"1 Bedroom Condo for sale in Veterans Village, Metro Manila near LRT-1 Roosevelt","Php4,045,000.00","(₱ 153,802 / m2)",,"Code: CLBNK610For SaleFully Furnished 1-Bedroomwith BalconyLocation: EDSA cor. Lanutan Alley, Brgy. Veterans Village,Quezon CityArea: 26.30 sq. mTotal Contract Price: PhP4.45M (Includes CGT)Beside Waltermart MunozQuezon City!Near Roosevelt LRT station! -7th Floor level -Clean Title/ fully paid-Updated Amilyar (RPT)-Updated Assoc. Dues-Amount of Monthly Assoc. Dues: PhP2.5k-Property is facing -EDSA...",1,1,26.3 m2,7,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-veterans-village-metro-manila-near-lrt-1-roosevelt_4df6be19785c-2cd0-fff2-7aa4-b1496089,Realus Realtors,,14.6549042,121.0234757,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2 Bedroom Condo for sale in Balingasa, Metro Manila near LRT-1 Balintawak","Php9,600,000.00","(₱ 137,143 / m2)",,"Code: CLBNK699For SaleSemi Furnished 2-Bedroomwith 1-Parking Slot and 1-BalconyLocation: EDSA, Brgy. Balintawak,Quezon CityArea: 70 sq. mTotal Contract Price: PhP9.6M (Excluding CGT)-16th floor level-1 Parking slot at Basement-3 level-1 Balcony at Masters' bedroom -Clean Title/fully paid-Updated Amilyar (RPT) year 2024 -Updated Assoc. Dues up to December 2024-Monthly Assoc. Dues amount: PhP6k (unit...",2,2,70 m2,16,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-balingasa-metro-manila-near-lrt-1-balintawak_8fb8f30d5efa-665f-0112-afe5-90f96089,Realus Realtors,,14.6516198,121.0011652,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Tandang Sora, Metro Manila","Php5,442,000.00","(₱ 181,400 / m2)",,"𝟭𝟮% 𝗗𝗣 𝗣𝗥𝗢𝗠𝗢 | 𝗧𝗵𝗲 𝗘𝗿𝗶𝗻 𝗛𝗲𝗶𝗴𝗵𝘁𝘀 by DMCI HomesTandang Sora,Quezon Citynear Iglesia Ni Cristo Templo Central, MRT7 Tandang Sora, UP Diliman𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲 𝘂𝗻𝗶𝘁𝘀Studio 28.50sqm to 32.50sqm 2BR 48sqm to 62sqm3BR 76sqm to 87sqm 𝗣𝗿𝗼𝗺𝗼 𝗧𝗲𝗿𝗺 𝟐𝟎𝟐𝟒:• No Spot Downpayment,...",1,1,30 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-tandang-sora-metro-manila_6c73a5b020c7-c7c1-5f32-be91-b9b76089,Deborah Merlan,,14.6819218,121.0421102,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"3 Bedroom Condo for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue","Php15,000,000.00","(₱ 177,515 / m2)",,"Experience upscale living in The Crestmont, a premier DMCI Homes development in the heart ofQuezon City. This spacious 3-bedroomCondois perfect for growing families or professionals seeking convenience and style.Key Features:✅spacious 85 sqm floor area✅3 spacious bedrooms✅2 toilet & bath✅Enjoy a private balcony with breathtaking views of theQuezon Cityskyline✅Top-Notch Amenities: Access...",3,2,84.5 m2,,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_2ab384ee3695-e951-acc2-5ffe-35f27089,Hilda Ibe,,14.6427295,121.0372656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Marilag, Metro Manila near LRT-2 Anonas","Php4,600,000.00","(₱ 161,404 / m2)",,"TG-CP9721BRCondoUnit with Parking for Sale in Viera Residences,Quezon City19th floor28.50 sqm1 Bedroom1 BathroomWith BalconyFurnished2 Parking Space(Car and Motorcycle Parking)Pet Friendly4,600,000 NET (exclusive of CGT)Description:Car Parking : 12.5 sqmMotorcycle Parking: 3 sqmOnly one high rise buildingResort type living with pool and gymConvertible cabinet and tablesMaximized spaces for storageLighting...",1,1,28.5 m2,19,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-marilag-metro-manila-near-lrt-2-anonas_91b0c8fe305d-83c0-fff2-c9cc-1b9c7089,Realus Realtors,,14.6282201,121.0674028,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"1 Bedroom Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php5,226,000.00","(₱ 174,200 / m2)",,"𝟏5% 𝐃𝐏 𝐏𝐑𝐎𝐌𝐎 | THE ORIANA⛳Located at Aurora Blvd., Brgy. Marilag,Quezon CityNORTH - RFO APRIL 2026SOUTH RFO NOV. 2027𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲 𝗨𝗻𝗶𝘁: STUDIO, 1BR AND 2BR𝐀𝐯𝐚𝐢𝐥 𝐎𝐮𝐫 𝐒𝐩𝐞𝐜𝐢𝐚𝐥 𝐏𝐫𝐨𝐦𝐨 NOVEMBER 2024: SOUTH TOWER🎉🎉🎉✅ No Spot Downpayment, 0% interest✅15% DP in 35 months with...",1,1,30 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_af9d7f91b356-27cf-2112-2a27-d7ea7089,Lorebel Aldea,,14.62791,121.068601,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
"Condo for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao","Php8,095,000.00","(₱ 279,138 / m2)",,"Megaworld is proud to announce its newest venture in Araneta City - introducing the prestigious Laurent Park! As Megaworld's inauguralCondominium tower in this vibrant district, Laurent Park promises to elevate living standards and redefine luxury living in the heart of Araneta City.Nestled at the corner of Gen. Roxas Avenue and Gen. Romulo Avenue in Cubao, QC, Laurent Park stands as a beacon of sophistication...",,1,29 m2,,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_77618943f776-6671-0892-e213-ce1c7089,Benilda Pedrosa,,14.6221592,121.0549907,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1 Bedroom Condo for sale in Hacienda Balai, Barangay 177, Metro Manila","Php2,450,000.00","(₱ 81,667 / m2)",,"1 BedroomCondofor Sale in Hacienda Balai,Quezon City, Metro ManilaHacienda BalaiCondominium( Experience our tropical inspired Low-RiseCondominium located along Zabarte rd. NorthQuezon City)Thinking of buying an affordable property? There is no better time than today!RESERVE NOW ✔✔Located along Zabarte road, NorthQuezon City5 mins drive to SM Fairview and Commonwealth. ✓ACCESSIBLE TO WHAT...",1,1,30 m2,,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-hacienda-balai-quezon-city-metro-manila_4620137,Tritzie S. Que,,14.742358,121.046376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Hacienda Balai, Barangay 177, Metro Manila","Php2,550,000.00","(₱ 85,000 / m2)",,"1 BedroomCondominium for Sale inQuezon CityHACIENDA BALAI -6,700 Monthly DownpaymentThru PAG IBIG FinancingPerfect Time to InvestHacienda Balai NorthQuezon City-Just enjoy waiting until you have it... Located in Fairview-NovalichesQuezon City(5 mins drive to SM Fairview)✔ACCESSIBLE TO WHAT YOU NEED!(hospital, schools, mall, churches, etc.)✔TRANSPORTATION ORIENTED!(24 hrs. transportation,...",1,1,30 m2,,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-hacienda-balai-quezon-city-metro-manila_4620200,Tritzie S. Que,,14.742358,121.046376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2 Bedroom Condo for sale in Glam Residences, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,610,000.00","(₱ 232,880 / m2)",,"GLAM 𝐑𝐄𝐒𝚰𝐃𝐄𝐍𝐂𝐄𝐒 Location: EDSA GMA Kamuning Station -Quezon City📣 PRE-SELLING UNITS!✅ NO SPOT DOWNPAYMENT!💥 NOW! Avail Up to 25% Promo Discounts on Selected Units!📢AVAILABLE UNITS:🔴 1 Bedroom unitUnit Size: 23.72 sqm.Unit List Price: 4.6M to 5.5MMonthly Amortization: ₱22,000.00+🔴 1 Bedroom with balconyUnit Size: 26.82 sqm.Unit List Price: 6.1M to 7.2MMonthly...",2,1,45.56 m2,26,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-glam-residences-south-triangle-metro-manila-near-mrt-3-kamuning_88d3cf547755-aeff-add2-85c5-9be08089,Jeffrey Cesario,,14.635169,121.042225,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
"Condo for sale in Bagumbayan, Metro Manila","Php4,000,000.00","(₱ 109,589 / m2)",,"One Orchard RoadCondoby Megaworld Corp. is located inside Eastwood City Cyberpark, very accessible via C5 to Katipunan Ateneo and also has a good access to Ortigas Center and Bonifacio Global City.Very secured residential / business district. Walking distance to malls, commercial shops, banks, restaurants, cafes, convenience stores, drugstore, offices and a chapel.Hotel like lobby, Fitness Gym, elevators...",,1,36.5 m2,17,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-bagumbayan-metro-manila_d511ec17aa16-c1d0-9f35-b416-79d8d7db,Obet Guzman Jr.,,14.6110673,121.0808705,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
