title,location,price,price_per_sqm,url,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Balcony,Built-in kitchen,Built-in wardrobe,Car park,Children's area,Cistern,Concierge,Electricity,Elevator,Equipped kitchen,Garden,Grill,Guardhouse,Gym,Heating,Hot Tub,Internet,Library,Natural gas,Office,Panoramic view,Patio,Roof garden,Sauna,Security,Swimming pool,Tennis court,Terrace,Utility room,Video cable,Water,Cellar,Fireplace
,"Quezon City, Metro Manila","₱ 195,000,000","(₱ 355,191 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-ugong-norte-metro-manila_64a1704cb0b8-5a51-d895-9288-cc5334fd,5,4,549 m2,579 m2,2,"5 Bedroom House for sale in Ugong Norte, Metro Manila",14.6007345,121.064514,"White Plains Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 95,000,000","(₱ 79,167 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-culiat-metro-manila_2f6ecf8cac89-936f-aee2-28d2-59576089,5,5,"1,200 m2",647 m2,,"5 Bedroom House for sale in Culiat, Metro Manila",14.6701147,121.0607418,"Tierra Pura Homes, Tandang Sora Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 80,000,000","(₱ 167,364 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_1bed5e15dcc9-6cbf-c9a5-08fb-72726ecc,5,5,478 m2,378 m2,3,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Balcony']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 71,429 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-sangandaan-metro-manila_a4922ac2997b-c900-b275-41f8-21a367eb,5,4,350 m2,271 m2,,"5 Bedroom House for sale in Sangandaan, Metro Manila",14.6701862,121.0200636,"Paradise Village, Saint Mary, Project 8, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 15,000,000","(₱ 75,000 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-sauyo-metro-manila_75bdc1279818-923e-2222-b303-c4607089,3,2,200 m2,264 m2,,"3 Bedroom House for sale in Sauyo, Metro Manila",14.688837,121.037868,"Greenville Subdivision, Greenville Drive, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Heating']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 390,000,000","(₱ 518,617 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-ugong-norte-metro-manila_934323b218b4-4f80-8b15-2a6e-67082788,7,5,752 m2,864 m2,2,"7 Bedroom House for sale in Ugong Norte, Metro Manila",14.5963911,121.0756428,"Greenmeadows Clubhouse, Warbler Street, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Electricity', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1.0,
,"Quezon City, Metro Manila","₱ 42,400,000","(₱ 86,531 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-holy-spirit-metro-manila_cd5ba75f9069-c7f1-cb88-293f-9113b6c7,4,4,490 m2,330 m2,,"4 Bedroom House for sale in Holy Spirit, Metro Manila",14.68230202,121.07939459,"BF Homes, Quezon City, Holy Spirit Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 35,000,000","(₱ 87,500 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-sauyo-metro-manila_f07e713595e1-194e-2f05-118b-b8b03aab,6,5,400 m2,191 m2,,"6 Bedroom House for sale in Sauyo, Metro Manila",14.6993867,121.0578388,"Greenview Executive Village, Riverdale Street, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Balcony', 'Electricity', 'Water', 'Guardhouse', 'Built-in kitchen']",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 190,000,000","(₱ 292,308 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_409f9a855d8b-6751-1bb2-dab6-9d0d9089,7,7,650 m2,452 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Elevator', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Hot Tub']",0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 233,333 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_5dfb9a1cb489-87a0-cf85-83f5-af56db8b,3,3,300 m2,400 m2,,"3 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6354708,121.0684058,"Xavierville Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 360,000,000","(₱ 514,286 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-ugong-norte-metro-manila_7ec2b004047a-eaff-75a5-6c15-c4dc535d,7,7,700 m2,899 m2,,"7 Bedroom House for sale in Ugong Norte, Metro Manila",14.5947348,121.0653993,"Corinthian Gardens Park, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,
,"Quezon City, Metro Manila","₱ 25,500,000","(₱ 72,857 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_8b09209e036a-83be-bb88-6a30-98214cba,5,4,350 m2,150 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6742389,121.0925275,"Vista Real Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Electricity', 'Panoramic view', 'Terrace', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Utility room']",0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.0,
,"Quezon City, Metro Manila","₱ 15,500,000","(₱ 103,333 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-house-for-sale-in-kamuning-metro-manila_2672504e76dd-f6d0-c0e5-bf5a-9c204e02,2,2,150 m2,140 m2,2,"2 Bedroom House for sale in Kamuning, Metro Manila",14.6256183,121.0359864,"Kamuning Market, Kamuning Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 83,333 / m2)",https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-bahay-toro-metro-manila_8540225,3,2,300 m2,400 m2,1,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6778645,121.0674265,"Bonifacio Village, Pampanga, East Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Internet', 'Security', 'Car park', 'Garden', 'Electricity', 'Water', 'Grill', 'Built-in kitchen', 'Cistern']",0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 119,000,000","(₱ 234,714 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_6122492,5,8,507 m2,525 m2,2,"5 Bedroom House for sale in Pansol, Metro Manila",14.6659182,121.0865913,"Ayala Heights Drive, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden']",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 42,800,000","(₱ 97,941 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_d8f600648ea9-c5a1-bb88-a99e-99d3a7aa,5,4,437 m2,256 m2,,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Utility room']",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,
,"Quezon City, Metro Manila","₱ 16,000,000","(₱ 90,909 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-kaligayahan-metro-manila_fa30fbf3dc36-92f1-a875-d480-b3af289c,4,4,176 m2,,,"4 Bedroom House for sale in Kaligayahan, Metro Manila",14.7333223,121.0483501,"Kaligayahan, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Equipped kitchen', 'Electricity', 'Concierge', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Cistern']",0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,,
,"Quezon City, Metro Manila","₱ 42,000,000","(₱ 63,636 / m2)",https://www.dotproperty.com.ph/6-bedroom-house-for-sale-in-bagong-pag-asa-metro-manila_7067015,6,6,660 m2,,,"6 Bedroom House for sale in Bagong Pag-Asa, Metro Manila",14.663909,121.033411,"25 Rd 11, Project 6, Quezon City, Metro Manila, Philippines",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 120,690 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-tandang-sora-metro-manila_0ddf413dc7ad-95a1-07a5-2431-cd98501c,4,8,232 m2,304 m2,3,"4 Bedroom House for sale in Tandang Sora, Metro Manila",14.686558,121.0376198,"Carmel 5, Libra Street, Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Gym', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Terrace', 'Built-in wardrobe', 'Cellar', 'Built-in kitchen', 'Utility room']",0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,
,"Quezon City, Metro Manila","₱ 10,110,000","(₱ 45,357 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-north-fairview-metro-manila_d18148073023-eb6f-3ee2-6a6b-55917089,5,3,222.9 m2,300 m2,1,"5 Bedroom House for sale in North Fairview, Metro Manila",14.7136879,121.063608,"North Fairview, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0
,"Quezon City, Metro Manila","₱ 260,000,000","(₱ 575,833 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_1636d198af23-c67f-d115-4908-e97750bf,5,5,451.52 m2,877 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6772692,121.0925275,"Tivoli Royale Country Club, Inc., Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,,
,"Quezon City, Metro Manila","₱ 113,500,000",,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-loyola-heights-metro-manila_9e0fcd55791c-e701-1d05-aa52-a12021d3,7,6,,907 m2,,"7 Bedroom House for sale in Loyola Heights, Metro Manila",14.64137,121.07282,"VARSITY HILLS, B. Gonzales, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 175,000,000","(₱ 250,000 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-white-plains-metro-manila_fc81573a89fe-b6ae-d442-ede2-ef317089,5,5,700 m2,412 m2,3,"5 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Garden', 'Balcony', 'Terrace']",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 80,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-holy-spirit-metro-manila_09200d863ac6-bb81-1992-5876-77b66089,4,4,350 m2,215 m2,,"4 Bedroom House for sale in Holy Spirit, Metro Manila",14.6768357,121.0766279,"Don Antonio Heights, Don Primitivo, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Office']",0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 118,000,000","(₱ 210,714 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_6921068,5,5,560 m2,432 m2,2,"5 Bedroom House for sale in Pansol, Metro Manila",14.6659182,121.0865913,"Ayala Heights, Ayala Heights Drive, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 31,000,000","(₱ 93,373 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-teachers-village-west-metro-manila_45ac801aad86-5040-a175-b848-a706bb92,3,4,332 m2,68.5 m2,,"3 Bedroom House for sale in Teachers Village West, Metro Manila",14.6443331,121.0557259,"Teachers Village West, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 31,000,000","(₱ 93,373 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-teachers-village-west-metro-manila_8a2e91ea9256-0860-a8a5-e4dd-f2674fa6,3,4,332 m2,69 m2,,"3 Bedroom House for sale in Teachers Village West, Metro Manila",14.6443331,121.0557259,"Teachers Village West, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 37,000,000","(₱ 92,500 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_b3516cd85a76-384e-f552-cda6-def38089,4,5,400 m2,500 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6737113,121.0957014,"Vista Real Classica, Vista Real Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 25,500,000","(₱ 63,750 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_c5bbf7d01bea-1fd1-bb88-377d-94e023c6,5,5,400 m2,150 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6742389,121.0925275,"Vista Real Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Cistern']",0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1.0,
,"Quezon City, Metro Manila","₱ 29,800,000","(₱ 85,143 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_5e1f16c7574e-3d1f-bb88-b590-98f4972b,5,5,350 m2,150 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.67424452,121.09252196,"57-76 Vista Real Ave, Matandang Balara, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Cistern']",0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1.0,
,"Quezon City, Metro Manila","₱ 125,000,000","(₱ 156,250 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pasong-tamo-metro-manila_04f0bcf7f188-44d1-0bf5-1066-7854875c,5,5,800 m2,368 m2,,"5 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
,"Quezon City, Metro Manila","₱ 10,000,000","(₱ 81,967 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-bahay-toro-metro-manila_3c2eed905346-01be-4172-abe6-0a767089,3,3,122 m2,,,"3 Bedroom House for sale in Bahay Toro, Metro Manila",14.671926,121.0302938,"Assistant, Project 8, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Built-in wardrobe']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 18,500,000","(₱ 77,083 / m2)",https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-matandang-balara-metro-manila_9714538,3,4,240 m2,75 m2,4,"3 Bedroom House for sale in Matandang Balara, Metro Manila",14.67038,121.0735618,"New Intramuros Village Clubhouse, Aduana, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Patio', 'Heating', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Utility room', 'Cistern']",1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1.0,
,"Quezon City, Metro Manila","₱ 69,990,000","(₱ 233,300 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-loyola-heights-metro-manila_86de29ab269b-a6c0-fda5-cdcf-5d22644a,5,4,300 m2,405 m2,2,"5 Bedroom House for sale in Loyola Heights, Metro Manila",14.6412925,121.0746736,"Blue Bridge, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 34,000,000","(₱ 112,583 / m2)",https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_6358776,4,4,302 m2,300 m2,2,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6815238,121.092982,"Filinvest 1 Subdivision, Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 195,000,000","(₱ 243,750 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_03314fc2d1f6-74b1-a882-8f83-e9e86089,7,7,800 m2,427 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 210,325 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_b262520226d6-7b3e-1002-85cf-921c7089,5,5,523 m2,300 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6772692,121.0925275,"Tivoli Royale Country Club, Inc., Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 60,000,000","(₱ 100,000 / m2)",https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-batasan-hills-metro-manila_769791a5bfdf-57c0-0442-cb2d-93767089,8,8,600 m2,308 m2,,"8 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 87,500 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-holy-spirit-metro-manila_90dbffd798a4-867f-cb88-743f-98eb4220,4,4,320 m2,192 m2,2,"4 Bedroom House for sale in Holy Spirit, Metro Manila",14.68230202,121.07939459,"BF Homes, Quezon City, Holy Spirit Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Cistern']",1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 92,251 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-sangandaan-metro-manila_09fa6beb7f69-3f50-4ff2-1a1d-530a8089,5,4,271 m2,350 m2,,"5 Bedroom House for sale in Sangandaan, Metro Manila",14.6701862,121.0200636,"Paradise Village, Saint Mary, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
