title,location,price,price_per_sqm,url,listing_id,bedrooms,floor_area,land_area,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Car park,Concierge,Electricity,Elevator,Internet,Office,Security,Water,Built-in kitchen,Equipped kitchen,Garden,Guardhouse,Gym,Swimming pool,bathrooms,floor,Tennis court,Children's area,Library,Grill,Cistern,Video cable,Panoramic view
,"Quezon City, Metro Manila","₱ 22,200,000","(₱ 58,575 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-commercial-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_2150f638e64c-1bfe-1f85-109d-53ef30ea,RTRBFS-168,4,379 m2,,"4 Bedroom Commercial for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.6206536,121.0480948,"Aurora Boulevard, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 46,083 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_6f50d69a64e1-6061-c442-c44e-c28d9089,M-CO-CO8,,"9,114 m2","2,763 m2","Commercial for sale in Bahay Toro, Metro Manila",14.67054857,121.03702358,"Jupiter Street, Bahay Toro, Quezon City, Metro Manila, National Capital Region, PHL","['Security', 'Car park', 'Concierge', 'Access for the disabled']",1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000","(₱ 60,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-quirino-2-a-metro-manila-near-lrt-2-anonas_a3f4fb4043d8-a060-8c75-734a-27080212,"Prime Location 5 storey Commercial Building for Sale with income located in Project 2, QC",,"2,500 m2",685.8 m2,"Commercial for sale in Quirino 2-A, Metro Manila near LRT-2 Anonas",14.6307893,121.0611258,"Project 2, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,5,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_3ffd039dda0f-05de-0175-8f7c-bb1487db,QC - FS8STRYFA5719,,"5,719 m2","1,194 m2","Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327758,121.0348918,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge']",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila_d9bbcd20fc26-7921-ecb8-c761-9ebfb7ea,LXV,,"5,719 m2","1,194 m2","Commercial for sale in Laging Handa, Metro Manila",14.63058303,121.02998693,"73-97 Sct. Lozano, Laging Handa, Quezon City, Second District NCR, National Capital Region, PHL","['Car park', 'Cistern']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 4,500,000","(₱ 206,138 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-loyola-heights-metro-manila_3352e14af954-5a0e-9555-260f-33c40ee6,VISTA_POINTE_001,,21.83 m2,,"Commercial for sale in Loyola Heights, Metro Manila",14.6420673,121.0744041,"Vista Pointe by Vista Residences | Condo in Katipunan, Brgy, B. Gonzales, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,,,,,,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 116,822 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_7870073,FSCMLBLDGNCRQCFA1712,,"1,712 m2",,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6329366,121.0320766,"Barangay Laging Handa, Diliman, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 75,000,000","(₱ 60,000 / m2)",https://www.dotproperty.com.ph/5-bedroom-commercial-for-sale-in-apolonio-samson-metro-manila-near-lrt-1-balintawak_9441490,JRP,5,"1,250 m2",809 m2,"5 Bedroom Commercial for sale in Apolonio Samson, Metro Manila near LRT-1 Balintawak",14.6559309,121.0077058,"Balintawak, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,
,"Quezon City, Metro Manila","₱ 55,000,000","(₱ 27,500 / m2)",https://www.dotproperty.com.ph/6-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8504576,FSC-9028,6,"2,000 m2",404 m2,"6 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000","(₱ 87,617 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila_1a2d529e5c7b-41e0-0fc5-6ab0-8c92cbe3,6bed70d1-9ef3-4da9-9b85-e2d4b074c7f8,,"1,712 m2",428 m2,"Commercial for sale in Laging Handa, Metro Manila",14.6300393,121.0300295,"Scout Castor, Sct. Tobias Street, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_d7b0e1fc0160-3b51-e222-a2b4-38576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_960ff1bcb6ac-4a60-6112-3d6f-af576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 198,000,000","(₱ 115,654 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_1e495735675f-1e61-1565-69ad-43d35d00,56 Scout Castor Commissary,,"1,712 m2",401 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 46,080 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_c14d09aa3c30-c69e-3fb2-df27-15477089,8COMMBUIL7STRY092524,,"9,114.65 m2","2,763.32 m2","Commercial for sale in Bahay Toro, Metro Manila",14.66589877,121.03148762,"Mc Building, Congressional Avenue, Bahay Toro, Quezon City, Metro Manila, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,7,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 165,000,000","(₱ 366,667 / m2)",https://www.dotproperty.com.ph/ads/71-bedroom-commercial-for-sale-in-pinyahan-metro-manila_5c1d4ef64126-4ffe-c002-c805-14788089,01911258-491d-799d-baa5-37853ab5c8d4,71,450 m2,"2,250 m2","71 Bedroom Commercial for sale in Pinyahan, Metro Manila",14.6329805,121.0535561,"Kamias Road, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 109,290 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kristong-hari-metro-manila_571061587300-02d0-7125-6c7e-5262d182,M-CB-TOM,,"5,490 m2",965 m2,"Commercial for sale in Kristong Hari, Metro Manila",14.62573184,121.03271243,"Parkway Street, Obrero, Quezon City, Metro Manila, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', 'Concierge', 'Access for the disabled']",1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000","(₱ 375,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_c2bd4508e5aa-269e-3b15-26a3-1fba9cd7,DS88-002203,,400 m2,,"Commercial for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6296431,121.0741192,"Katipunan Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 102,500,000","(₱ 213,542 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-west-triangle-metro-manila-near-mrt-3-quezon-avenue_989ddb58bc5a-65ce-3575-278b-5ac3b366,CLT0008,,480 m2,,"Commercial for sale in West Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6443577,121.0309127,"Examiner, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila",₱ 1.4 billion,"(₱ 72,727 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_9325550,145,,"19,250 m2","1,375 m2","Commercial for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.6206536,121.0480948,"Aurora Boulevard, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 180,000,000","(₱ 243,243 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-libis-metro-manila_b174cdb0a51d-0880-3fc5-f8f2-0ffb9bf0,FSC-9054,,740 m2,417 m2,"Commercial for sale in Libis, Metro Manila",14.6165947,121.0772212,"Libis, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 22,000,000","(₱ 108,374 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-quirino-2-c-metro-manila-near-lrt-2-anonas_3b3192f7b26a-1421-6aa2-9b5d-743d8089,RSJ713,,203 m2,203 m2,"Commercial for sale in Quirino 2-C, Metro Manila near LRT-2 Anonas",14.6339509,121.0623927,"Langka, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000","(₱ 157,895 / m2)",https://www.dotproperty.com.ph/land-for-sale-in-santa-teresita-metro-manila_9023555,"Prime Commercial for Sale in Sta. Mesa Heights, QC w/ free Well Maintained House & Pool",,950 m2,804 m2,"Commercial for sale in Lourdes, Metro Manila",14.629808,121.000537,"Sta. Mesa Heights, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Garden', ""Children's area"", 'Library', 'Cistern']",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,2,,1.0,1.0,,1.0,,
,"Quezon City, Metro Manila","₱ 224,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-san-martin-de-porres-metro-manila-near-mrt-3-araneta-center-cubao_53c3a3c6f44a-506e-bb88-8572-95579fcb,ZA324L,,,"1,546 m2","Commercial for sale in San Martin de Porres, Metro Manila near MRT-3 Araneta Center-Cubao",14.6161316,121.0493213,"Banahaw Bakery, Mayor Ignacio Santos Diaz, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 75,300,000","(₱ 177,176 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-kamuning_0b773f1cbbeb-516f-aca8-e88f-9e363b76,Leigh,,425 m2,149.62 m2,"Commercial for sale in South Triangle, Metro Manila near MRT-3 Kamuning",14.6348849,121.0355732,"Timog Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 40,000 / m2)",https://www.dotproperty.com.ph/land-for-sale-in-commonwealth-metro-manila_8084578,"7 storey Commercial Building for Sale located along Congressional Ave, Brgy. Bahay Toro, QC",,"5,000 m2",832 m2,"Commercial for sale in Bahay Toro, Metro Manila",14.66470888,121.02775661,"140 Congressional Ave, Bahay Toro, Quezon City, Second District NCR, National Capital Region, PHL","['Security', 'Car park', 'Access for the disabled', 'Cistern']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,7,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 170,000,000","(₱ 170,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-do%C3%B1a-josefa-metro-manila_de3e532eb787-c1be-fc05-a819-76f5c0b9,"Prime Commercial Property for Sale along Banawe St, Quezon City",,"1,000 m2",300 m2,"Commercial for sale in Do&ntilde;a Josefa, Metro Manila",14.6213872,121.0095544,"dona josefa, Banawe Street, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Cistern']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 109,290 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_b84a79a05828-ac50-c9a2-0101-802c8089,18THOM090924,,"5,490 m2",965 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327494,121.0348582,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,6,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 54,925,000","(₱ 65,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-tandang-sora-metro-manila_c54db5cd696e-a55f-c882-fcc5-39177089,dot0012ar,,845 m2,845 m2,"Commercial for sale in Tandang Sora, Metro Manila",14.6803429,121.03192,"Mindanao Avenue Extension, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden']",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 80,000,000","(₱ 155,039 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-valencia-metro-manila-near-lrt-2-gilmore_8262968,9d79452a-b948-4d43-a6d4-4e0e878b0604,,516 m2,516 m2,"Commercial for sale in Valencia, Metro Manila near LRT-2 Gilmore",14.611109,121.0333023,"N Domingo St, North Domingo Street, San Juan, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 109,290 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-matandang-balara-metro-manila_0602cdd19201-6e31-f5a8-f214-9a4913fc,TM-CB,,"5,490 m2",965 m2,"Commercial for sale in Matandang Balara, Metro Manila",14.6747937,121.0736446,"North Susana, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 109,290 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-matandang-balara-metro-manila_0602cdd19201-6e31-f5a8-7214-9797903e,TM-CB,,"5,490 m2",965 m2,"Commercial for sale in Matandang Balara, Metro Manila",14.6747937,121.0736446,"North Susana, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 80,000,000","(₱ 192,308 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila_92324a91a386-1b4f-3d45-5115-1d7b6306,PS - Don A. Roces Avenue,,416 m2,316 m2,"Commercial for sale in Laging Handa, Metro Manila",14.6300972,121.0276738,"Don A. Roces Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_f3be32a2f7eb-2ba1-9ee2-65d9-3f576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_bca395b4bf7d-3b51-e222-cfa5-67576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_c2611e20940e-3b51-e222-bb2b-97576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_c719b4e4cf8e-3b51-e222-26e2-a8576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_606bfdc1b3bf-3b51-e222-0a9b-c8576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_7caf954e2b8f-3b51-e222-3ebb-f8576089,NB-24-4 GGP NL,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_ceb5c0542a27-e3e0-3ce2-08ba-95917089,NB-24-4 GGP,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge']",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 98,870 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_846a14eb70bb-486e-2945-3b9d-3f9aefef,dot007ar,,"3,540 m2","1,338 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden', 'Cistern']",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 276,900,000","(₱ 184,600 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-central-metro-manila_8a1705c64d07-823e-6195-d1bf-544c85b5,FSC-9068,,"1,500 m2",923 m2,"Commercial for sale in Central, Metro Manila",14.6461984,121.0528028,"Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 125,160,000","(₱ 28,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-payatas-metro-manila_1a5394cb3f9b-8020-1575-2189-47f028b7,RSJ595,,"4,470 m2","4,470 m2","Commercial for sale in Payatas, Metro Manila",14.7091169,121.09935,"Payatas, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-sacred-heart-metro-manila-near-mrt-3-kamuning_0b773f1cbbeb-516f-aca8-583f-93af2166,InGodWeTrust,,"5,719 m2","1,194 m2","Commercial for sale in Sacred Heart, Metro Manila near MRT-3 Kamuning",14.6334511,121.0405822,"Timog, Timog Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 133,181 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-san-bartolome-metro-manila_f8623a16ef3c-9dee-af05-bc3f-99447520,Hospital for Sale with Income located in Quezon City,,"2,628 m2","1,643 m2","Commercial for sale in San Bartolome, Metro Manila",14.70578755,121.03817303,"P. F. E. Car Aircon, 127, San Bartolome, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', ""Children's area"", 'Concierge', 'Access for the disabled', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,2,,1.0,,,1.0,,
,"Quezon City, Metro Manila","₱ 120,000,000","(₱ 126,316 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-san-antonio-metro-manila_5597999,"Prime Commercial Property for Sale along Del Monte Ave, Quezon City",,950 m2,569 m2,"Commercial for sale in Paraiso, Metro Manila",14.640175,121.0166319,"Frisco Place, Del Monte Avenue, San Francisco del Monte, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,
,"Quezon City, Metro Manila","₱ 75,300,000","(₱ 503,275 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_9107250,183631ef-1d1f-48d4-af10-21985b6f7dd2,,149.62 m2,410 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327758,121.0348918,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 58,000,000","(₱ 258,929 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_6769ba2d7eaf-75ff-baa2-fc1b-3d308089,DS88-002978,,224 m2,,"Commercial for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6398502,121.0316395,"Brgy Quezon Ave, Diliman, Quezon City, 1103 Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 104,913 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_4b08f21b1aa9-afe0-15b2-8f57-d6917089,NB-24-4 GGP,,"5,719 m2","1,194 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge']",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
