title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Swimming pool,Air conditioning,Gym,Internet,Security,Car park,Garden,Balcony,Tennis court,Children's area,Equipped kitchen,Electricity,Concierge,Elevator,Roof garden,Water,Alarm,Access for the disabled,Guardhouse,Built-in kitchen,Utility room,Video cable,Patio,Cistern,Panoramic view,Library,Terrace,Heating,Fireplace,Built-in wardrobe,Cellar,Grill,Hot Tub,Natural gas,Office,Sauna
,"Quezon City, Metro Manila","₱5,258,700.00","(₱ 175,290 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-cameron-residences-mariblo-metro-manila_76b63a0138c3-a2df-daa2-2d53-5a246089,405-RICH,1,1,30 m2,,Cameron Residences,14.634214,121.016117,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,"Quezon City, Metro Manila","₱5,140,800.00","(₱ 155,782 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-cameron-residences-mariblo-metro-manila_b6fa45a17b93-a2df-daa2-3b85-7a246089,404-RICH,1,1,33 m2,,Cameron Residences,14.634214,121.016117,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,"Quezon City, Metro Manila","₱7,050,000.00","(₱ 282,000 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-will-tower-ramon-magsaysay-metro-manila-near-lrt-1-roosevelt_19b5223a1812-ced0-1222-accf-789a9089,0190f012-addf-7778-9cbd-7818f6774e08,1,1,25 m2,,WILL TOWER,14.660386,121.02271,"Eugenio Lopez Drive,","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Video cable']",1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱43,160,000.00","(₱ 260,000 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-horseshoe-metro-manila-near-lrt-2-betty-go-belmonte_71b0e03b1b29-d321-8ff2-ba26-5afa7089,9,2,3,166 m2,,"2 Bedroom Condo for sale in Horseshoe, Metro Manila near LRT-2 Betty Go-Belmonte",14.612301,121.045697,"29 C. Benitez Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Gym', 'Security', 'Garden', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room']",0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,,,,,,,,1.0,,,,,1.0,
,"Quezon City, Metro Manila","₱10,200,000.00","(₱ 178,947 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-crestmont-south-triangle-metro-manila-near-mrt-3-quezon-avenue_3aa911eeddcd-29d0-3ff2-4b1a-8cc76089,CRE - 2BR - 57sqm,2,1,57 m2,,The Crestmont,14.642647,121.036691,,"['Swimming pool', 'Gym', 'Security', 'Balcony', 'Tennis court', ""Children's area"", 'Elevator']",1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱11,100,000.00","(₱ 193,043 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-crestmont-south-triangle-metro-manila-near-mrt-3-quezon-avenue_f90ac0ac6654-cbc0-5662-5f78-fb7f7089,0192a2ea-12a4-7334-9ded-5433df9df90a,2,1,57.5 m2,,The Crestmont,14.642647,121.036691,,"['Swimming pool', 'Gym', 'Security', 'Car park', 'Balcony', 'Tennis court', ""Children's area"", 'Elevator']",1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,989,000.00","(₱ 236,915 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-santa-cruz-metro-manila_dfe86fbaf750-c91f-1662-b87c-ea396089,ODT - STUDIO 29.50 SQM,1,1,29.5 m2,57,"1 Bedroom Condo for sale in Santa Cruz, Metro Manila",14.6372336,121.0260672,"Quezon Ave &amp; West Ave, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable']",1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0,,1.0,,1.0,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_ffb65507f357-03ef-2442-c7cb-ed297089,PH0048,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_da214ca546f8-03ef-2442-b107-0d297089,PH0047,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_dbf4edb743e2-8050-9992-ef5a-de297089,PH0044,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_ca463d267642-8050-9992-fd40-fe297089,PH0043,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_29d5d73830b3-23c1-9ee2-2505-b74d8089,PH0039,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_564cbe991e83-23c1-9ee2-9283-e74d8089,PH0038,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_0eb228b3e304-23c1-9ee2-6f98-074d8089,PH0037,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱22,500,000.00","(₱ 244,565 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-the-lattice-at-parklinks-ugong-norte-metro-manila_1258960d7381-1fde-4075-bc2b-fe10423a,Lattice 2BR Condo 05,3,3,92 m2,,The Lattice at Parklinks,14.600088,121.076935,"The Lattice at Parklinks by Alveo Land, Parklinks,","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱19,200,000.00","(₱ 208,696 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-lattice-at-parklinks-ugong-norte-metro-manila_6a3606e9942c-1d30-b2e5-2a15-4f429c4c,Lattice 2BR Condo 03,2,2,92 m2,,The Lattice at Parklinks,14.600088,121.076935,"The Lattice at Parklinks by Alveo Land, Parklinks,","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱22,000,000.00","(₱ 239,130 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-the-lattice-at-parklinks-ugong-norte-metro-manila_56202c617925-c211-b1e5-b223-65e3c025,Lattice 2BR Condo 02,3,3,92 m2,,The Lattice at Parklinks,14.600088,121.076935,"The Lattice at Parklinks by Alveo Land, Parklinks,","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱10,126,000.00","(₱ 152,271 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-crestmont-south-triangle-metro-manila-near-mrt-3-quezon-avenue_0ee9969ba450-991e-eca5-ae18-7b86669e,01/09/24 CRE 2BR *Boosted*,2,1,66.5 m2,,The Crestmont,14.642647,121.036691,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,,1.0,,1.0,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱10,126,000.00","(₱ 152,271 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-crestmont-south-triangle-metro-manila-near-mrt-3-quezon-avenue_24fdca448d31-a861-5ab5-30a6-e33bb7af,01/05/24 CRE 2BR *Boosted*,2,1,66.5 m2,,The Crestmont,14.642647,121.036691,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,,1.0,,1.0,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱5,161,000.00","(₱ 156,394 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-erin-heights-matandang-balara-metro-manila_00fa405e4a06-429e-8c65-7819-c34190b1,01/09/24 ERI STUDIO *Boosted*,1,1,33 m2,,The Erin Heights,14.663331,121.069343,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,,1.0,,1.0,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱7,000,000.00","(₱ 122,807 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-tagumpay-metro-manila-near-lrt-2-anonas_079694fecbd8-e901-5e65-6dbe-4986e642,ORA-2709,2,1,57 m2,27,"2 Bedroom Condo for sale in Tagumpay, Metro Manila near LRT-2 Anonas",14.6223614,121.0638811,"The Orabella, 21st Avenue, Project 4, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Electricity', 'Elevator', 'Water', 'Patio', 'Alarm', 'Grill', 'Built-in kitchen']",1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.0,,,,,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱5,161,000.00","(₱ 156,394 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-erin-heights-matandang-balara-metro-manila_05fea50bac66-1c31-37a5-f3c0-637a7757,01/11/24 ERI STUDIO *Boosted*,1,1,33 m2,,The Erin Heights,14.663331,121.069343,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,,1.0,,1.0,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱6,226,000.00","(₱ 283,000 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-vista-pointe-loyola-heights-metro-manila_13d0f2c70a6d-d3ee-3772-7b2c-7bab9089,0190efe2-d7e2-7226-bb6c-c3f92d7a9c68,1,1,22 m2,,Vista Pointe,14.642067,121.074404,,"['Swimming pool', 'Gym', 'Security', 'Car park', 'Elevator']",1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,050,000.00","(₱ 110,000 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-mariana-metro-manila_316053a110bd-c6ff-f222-eb4a-d2856089,TAM-2218,2,1,55 m2,22,"2 Bedroom Condo for sale in Mariana, Metro Manila",14.623581,121.0328918,"The Amaryllis, E Rodriguez Sr. Ave, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Electricity', 'Elevator', 'Water', 'Patio', 'Alarm', 'Built-in kitchen']",1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.0,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱10,177,000.00","(₱ 178,544 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-crestmont-south-triangle-metro-manila-near-mrt-3-quezon-avenue_f9a4299f6d15-8c11-f112-99ce-cd208089,THE CRESTMONT,2,1,57 m2,,The Crestmont,14.642647,121.036691,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Natural gas', 'Office', 'Utility room']",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,
,"Quezon City, Metro Manila","₱3,200,000.00","(₱ 80,808 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-batasan-hills-metro-manila_5a0aeab18374-c9d0-8882-168d-bf018089,019189ae-c138-7111-9c0d-52618efbf9f4,1,1,39.6 m2,,"1 Bedroom Condo for sale in Batasan Hills, Metro Manila",14.6765861,121.0872741,"The Residences at Commonwealth by Century, Brgy, Don Antonio Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Car park', ""Children's area"", 'Electricity', 'Panoramic view', 'Elevator', 'Water']",1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,,1.0,,,,,,,,,,,
,"Quezon City, Metro Manila","₱4,092,000.00","(₱ 177,913 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-pasong-putik-proper-metro-manila_4e1657619b2b-3dc0-5b22-26f1-5dd88089,avidaASTREA,1,1,23 m2,,"1 Bedroom Condo for sale in Pasong Putik Proper, Metro Manila",14.7355769,121.0637627,"Avida Towers Astrea Retail Area, Quirino Highway, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Garden', ""Children's area"", 'Electricity', 'Concierge', 'Elevator', 'Water', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Cistern']",1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱4,872,000.00","(₱ 74,954 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-el-jardin-del-presidente-2-south-triangle-metro-manila-near-mrt-3-kamuning_55dabed4cb2a-8e0e-ee75-5f84-c3e5b4c5,4d5e4b6d-51a4-42bb-b9b1-f7ed5cbefc44,1,1,65 m2,4,EL JARDIN DEL PRESIDENTE 2,14.638039,121.038899,"38 Sgt. Esguerra Ave, Diliman, Quezon City, 1103 M","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,
,"Quezon City, Metro Manila","₱5,973,000.00","(₱ 225,396 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_611890e125d2-a211-aaa5-c98d-889cbdcd,cdced011-c10d-4fff-887f-7c478b901883,,1,26.5 m2,,MIRA,14.623167,121.059649,,"['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Elevator', 'Roof garden', 'Water', 'Built-in kitchen']",1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,,,1.0,,,,,,,,,,,
,"Quezon City, Metro Manila","₱22,500,000.00","(₱ 335,821 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-haraya-residences-blue-ridge-b-metro-manila_d34ca6ae09cc-0e3f-eb65-a470-de4b495d,HARAYA 1BR - 086,1,1,67 m2,,Haraya Residences,14.618019,121.074654,,"['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen']",1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,,,1.0,1.0,,,,1.0,,,,,,1.0
,"Quezon City, Metro Manila","₱6,110,000.00","(₱ 230,566 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_825135b80617-caef-4772-ecf0-32fd8089,MIRA STUDIO.,,1,26.5 m2,10,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱6,110,000.00","(₱ 230,566 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_8366324f1af5-8d00-6442-ab08-473f8089,MIRA STUDIO,,1,26.5 m2,10,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱5,000,000.00","(₱ 239,578 / m2)",https://www.dotproperty.com.ph/condo-for-sale-in-pinyahan-metro-manila-near-mrt-3-quezon-avenue_6161854,FSCU-5006,,1,20.87 m2,11,"Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 Quezon Avenue",14.646806,121.036889,"Avida Vita Towers Condominium, Vertis North, Bagong Pag-asa, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
